9	40	2
9	41	2
9	53	2
9	66	2
9	69	2
9	70	2
9	89	2
10	38	2
10	67	2
10	83	2
10	89	2
10	94	2
11	15	2
11	28	2
11	39	2
11	40	2
11	43	2
11	79	2
11	87	2
11	93	2
12	100	2
12	108	2
12	15	2
12	19	2
12	28	2
12	39	2
12	40	2
12	47	2
12	69	2
12	73	2
12	75	2
13	14	2
13	15	2
13	16	2
13	17	2
13	18	2
13	43	2
13	47	2
13	59	2
13	65	2
13	86	2
14	15	2
14	18	2
14	51	2
14	56	2
14	57	2
14	75	2
15	115	2
15	16	2
15	22	2
15	23	2
15	29	2
15	33	2
15	34	2
15	37	2
15	40	2
15	49	2
15	54	2
15	65	2
15	74	2
15	80	2
15	81	2
15	83	2
15	96	2
16	17	2
16	19	2
16	27	2
16	29	2
16	34	2
16	47	2
16	49	2
16	60	2
16	92	2
17	19	2
17	22	2
17	74	2
18	35	2
18	56	2
18	86	2
19	75	2
19	97	2
20	112	2
20	22	2
20	24	2
20	95	2
21	117	2
21	23	2
21	25	2
21	36	2
21	37	2
21	38	2
21	95	2
23	102	2
23	115	2
23	25	2
23	33	2
23	37	2
23	51	2
23	54	2
23	63	2
24	35	2
24	81	2
25	111	2
25	117	2
25	37	2
25	93	2
25	95	2
25	98	2
26	109	2
26	28	2
26	29	2
26	32	2
26	48	2
26	62	2
27	54	2
27	55	2
28	100	2
28	31	2
28	33	2
28	44	2
28	71	2
29	104	2
29	106	2
29	113	2
29	48	2
29	53	2
29	63	2
30	100	2
30	55	2
31	100	2
31	41	2
31	48	2
32	47	2
32	55	2
32	92	2
33	35	2
33	60	2
35	100	2
35	109	2
35	92	2
36	43	2
36	44	2
36	47	2
36	76	2
36	79	2
37	40	2
37	54	2
38	101	2
38	58	2
38	78	2
39	78	2
40	102	2
40	66	2
40	69	2
40	71	2
40	75	2
40	89	2
41	103	2
41	109	2
41	69	2
41	70	2
42	103	2
42	110	2
42	58	2
42	72	2
42	74	2
42	83	2
43	44	2
43	45	2
43	47	2
44	46	2
44	48	2
44	64	2
45	63	2
45	72	2
45	76	2
45	77	2
45	80	2
45	93	2
46	55	2
46	60	2
46	82	2
46	84	2
46	87	2
47	64	2
47	79	2
47	97	2
48	116	2
48	49	2
49	100	2
49	103	2
49	68	2
51	104	2
51	114	2
51	73	2
52	116	2
53	63	2
53	68	2
53	84	2
54	105	2
54	71	2
55	84	2
55	86	2
55	87	2
55	94	2
56	57	2
56	58	2
57	101	2
57	68	2
57	74	2
58	88	2
58	91	2
60	114	2
60	74	2
62	63	2
62	64	2
63	75	2
63	81	2
63	86	2
66	67	2
67	103	2
67	98	2
69	109	2
69	73	2
69	79	2
71	73	2
72	103	2
72	73	2
72	78	2
73	84	2
74	100	2
74	101	2
74	106	2
74	108	2
74	116	2
74	87	2
75	80	2
77	81	2
78	87	2
82	83	2
82	84	2
82	85	2
84	87	2
84	99	2
86	106	2
87	105	2
87	107	2
89	90	2
91	94	2
91	98	2
92	107	2
92	108	2
93	112	2
94	102	2
97	100	2
97	98	2
98	103	2
107	108	2
118	122	2
118	131	2
119	126	2
119	127	2
119	128	2
119	158	2
120	127	2
120	132	2
120	136	2
120	161	2
121	126	2
121	129	2
121	131	2
121	132	2
121	135	2
121	136	2
121	140	2
121	142	2
121	148	2
121	151	2
121	158	2
121	159	2
121	160	2
121	162	2
121	163	2
122	137	2
123	125	2
123	160	2
124	125	2
124	126	2
124	160	2
125	142	2
125	161	2
126	136	2
126	137	2
126	161	2
126	162	2
127	129	2
127	130	2
127	131	2
127	132	2
127	137	2
127	141	2
127	148	2
127	149	2
127	150	2
127	156	2
127	157	2
127	158	2
127	159	2
127	161	2
128	132	2
128	133	2
128	134	2
128	141	2
128	146	2
128	149	2
128	156	2
128	157	2
128	163	2
128	164	2
128	165	2
129	131	2
129	141	2
129	155	2
129	158	2
130	138	2
130	140	2
130	141	2
130	151	2
131	159	2
131	164	2
132	134	2
132	144	2
132	145	2
133	141	2
133	152	2
133	156	2
134	139	2
134	143	2
134	144	2
135	137	2
136	138	2
136	139	2
136	157	2
137	142	2
138	141	2
138	144	2
140	144	2
141	145	2
143	161	2
145	146	2
145	147	2
145	148	2
146	163	2
147	151	2
147	153	2
147	155	2
148	149	2
148	151	2
148	153	2
149	152	2
149	157	2
149	158	2
150	151	2
150	152	2
150	155	2
151	155	2
152	153	2
152	164	2
153	154	2
155	162	2
159	165	2
162	165	2
166	168	2
166	169	2
166	170	2
166	171	2
166	172	2
166	173	2
167	168	2
167	171	2
167	174	2
167	178	2
167	192	2
168	179	2
168	194	2
168	196	2
168	197	2
168	198	2
168	200	2
169	170	2
170	185	2
170	188	2
170	189	2
170	192	2
170	193	2
170	204	2
171	172	2
171	174	2
171	175	2
171	194	2
171	196	2
171	197	2
171	199	2
172	198	2
172	200	2
173	188	2
173	197	2
174	176	2
174	177	2
175	176	2
175	183	2
176	177	2
176	190	2
176	198	2
177	196	2
177	197	2
177	206	2
178	179	2
178	180	2
178	181	2
179	188	2
179	197	2
179	200	2
179	203	2
180	181	2
182	185	2
182	189	2
183	184	2
183	186	2
183	195	2
183	202	2
184	186	2
184	188	2
184	195	2
184	202	2
185	186	2
185	187	2
185	193	2
185	202	2
186	187	2
186	195	2
186	198	2
187	194	2
187	197	2
187	199	2
187	200	2
187	201	2
188	193	2
190	194	2
190	197	2
191	193	2
191	202	2
192	193	2
192	198	2
193	195	2
193	202	2
194	196	2
194	197	2
194	198	2
194	199	2
194	200	2
194	203	2
194	205	2
195	197	2
197	203	2
197	205	2
198	203	2
198	205	2
199	200	2
207	210	2
207	213	2
208	209	2
208	210	2
208	216	2
208	220	2
208	221	2
208	223	2
208	225	2
208	226	2
208	227	2
208	228	2
208	229	2
209	211	2
209	217	2
209	220	2
209	221	2
209	226	2
209	229	2
210	211	2
210	214	2
210	219	2
210	225	2
210	227	2
210	228	2
211	217	2
211	223	2
211	228	2
211	240	2
213	215	2
214	215	2
214	216	2
215	218	2
215	226	2
215	231	2
215	236	2
215	238	2
216	220	2
216	223	2
216	230	2
216	233	2
216	235	2
217	218	2
217	222	2
217	228	2
218	221	2
218	222	2
219	221	2
219	224	2
219	234	2
219	240	2
220	223	2
220	224	2
220	225	2
220	226	2
220	229	2
221	223	2
221	224	2
221	226	2
221	228	2
223	224	2
224	227	2
225	228	2
226	235	2
227	228	2
229	231	2
231	232	2
231	233	2
232	236	2
232	237	2
232	239	2
233	234	2
233	235	2
235	240	2
235	241	2
236	237	2
237	238	2
237	239	2
238	107	2
237	105	2
237	107	2
105	239	2
7	130	2
7	110	2
7	91	2
130	110	2
130	70	2
110	91	2
110	70	2
91	70	2
180	124	2
181	124	2
222	188	2
222	173	2
188	234	2
234	173	2
1	3	3
1	4	3
1	5	3
1	6	3
1	7	3
1	72	3
2	10	3
2	11	3
2	42	3
3	101	3
3	11	3
3	41	3
3	67	3
3	9	3
3	91	3
4	104	3
4	109	3
4	116	3
4	32	3
4	5	3
4	55	3
4	59	3
4	6	3
5	45	3
5	6	3
5	66	3
5	69	3
5	85	3
5	89	3
6	31	3
6	32	3
7	102	3
8	10	3
8	11	3
8	12	3
8	9	3
9	11	3
9	40	3
9	41	3
9	53	3
9	69	3
9	70	3
9	85	3
9	89	3
10	102	3
10	108	3
10	67	3
10	77	3
10	91	3
11	12	3
11	15	3
11	39	3
11	40	3
11	43	3
11	65	3
11	79	3
11	87	3
11	89	3
11	93	3
11	94	3
12	100	3
12	19	3
12	28	3
12	39	3
12	40	3
12	47	3
12	66	3
12	69	3
12	75	3
12	97	3
13	14	3
13	16	3
13	22	3
13	30	3
13	43	3
13	47	3
13	59	3
13	65	3
13	92	3
14	15	3
14	18	3
14	51	3
14	75	3
15	16	3
15	22	3
15	23	3
15	29	3
15	33	3
15	34	3
15	37	3
15	59	3
15	62	3
15	74	3
15	83	3
15	96	3
16	17	3
16	22	3
16	27	3
16	29	3
16	60	3
16	63	3
16	92	3
16	96	3
17	19	3
17	47	3
17	64	3
18	28	3
18	56	3
19	36	3
19	63	3
19	75	3
19	97	3
20	112	3
20	117	3
20	21	3
20	23	3
20	24	3
20	25	3
20	95	3
21	117	3
21	23	3
21	25	3
21	36	3
21	38	3
21	95	3
23	102	3
23	111	3
23	29	3
23	33	3
23	34	3
23	37	3
23	40	3
23	51	3
23	63	3
23	80	3
24	32	3
24	39	3
24	75	3
24	90	3
25	111	3
25	112	3
25	117	3
25	27	3
25	37	3
25	41	3
25	93	3
25	95	3
26	109	3
26	27	3
26	28	3
26	29	3
26	30	3
26	31	3
26	32	3
26	33	3
26	48	3
26	62	3
27	30	3
27	54	3
27	55	3
28	100	3
28	31	3
28	32	3
28	33	3
28	44	3
29	104	3
29	106	3
29	113	3
29	34	3
29	53	3
29	63	3
30	100	3
30	104	3
30	55	3
30	84	3
30	99	3
31	100	3
31	41	3
31	48	3
32	47	3
32	55	3
32	92	3
33	109	3
33	34	3
33	35	3
33	60	3
35	100	3
35	74	3
36	43	3
36	78	3
36	79	3
37	54	3
38	58	3
38	69	3
38	77	3
38	78	3
38	86	3
39	78	3
40	102	3
40	54	3
40	75	3
40	85	3
40	89	3
41	109	3
41	68	3
41	69	3
41	70	3
41	94	3
42	103	3
42	110	3
42	58	3
42	67	3
42	83	3
43	44	3
43	46	3
44	48	3
45	63	3
45	76	3
45	77	3
45	80	3
45	93	3
46	55	3
46	60	3
46	84	3
47	79	3
47	97	3
48	50	3
48	51	3
48	52	3
49	100	3
49	68	3
50	89	3
51	63	3
51	73	3
52	116	3
52	63	3
53	63	3
53	78	3
53	84	3
54	105	3
54	71	3
54	73	3
54	74	3
54	96	3
55	84	3
55	86	3
55	92	3
55	99	3
56	57	3
57	74	3
58	104	3
58	91	3
58	99	3
60	114	3
61	87	3
62	63	3
62	64	3
63	75	3
63	81	3
63	86	3
67	103	3
67	72	3
67	89	3
67	98	3
68	70	3
69	79	3
69	87	3
71	72	3
71	73	3
72	73	3
73	84	3
74	101	3
74	106	3
74	108	3
74	97	3
75	77	3
75	89	3
76	78	3
77	81	3
77	89	3
78	85	3
78	86	3
78	87	3
79	97	3
82	84	3
82	85	3
83	91	3
84	107	3
84	87	3
86	106	3
87	101	3
87	105	3
87	107	3
89	90	3
92	107	3
92	108	3
93	112	3
94	102	3
94	98	3
95	117	3
97	100	3
97	106	3
97	98	3
101	102	3
118	119	3
118	122	3
118	137	3
119	126	3
119	128	3
119	158	3
119	160	3
120	121	3
120	127	3
121	128	3
121	129	3
121	131	3
121	132	3
121	135	3
121	136	3
121	140	3
121	151	3
121	158	3
121	159	3
121	160	3
122	137	3
123	125	3
123	160	3
124	126	3
125	127	3
125	132	3
125	142	3
125	161	3
126	136	3
126	160	3
126	161	3
126	162	3
127	128	3
127	129	3
127	130	3
127	131	3
127	132	3
127	136	3
127	144	3
127	145	3
127	148	3
127	150	3
127	151	3
127	155	3
127	157	3
127	158	3
127	159	3
127	161	3
128	129	3
128	133	3
128	134	3
128	138	3
128	145	3
128	146	3
128	156	3
128	164	3
128	165	3
129	131	3
129	138	3
129	141	3
129	158	3
130	138	3
130	140	3
130	141	3
130	144	3
131	151	3
131	159	3
132	145	3
132	156	3
133	141	3
133	153	3
133	154	3
133	156	3
133	157	3
134	144	3
135	136	3
136	138	3
137	142	3
137	143	3
138	144	3
138	158	3
139	151	3
139	152	3
139	162	3
140	144	3
141	144	3
141	145	3
143	145	3
144	156	3
145	146	3
145	147	3
145	148	3
146	163	3
147	155	3
148	149	3
148	150	3
148	151	3
148	153	3
149	152	3
149	157	3
149	158	3
150	151	3
150	152	3
151	155	3
152	154	3
153	154	3
155	162	3
157	158	3
161	162	3
166	169	3
166	170	3
166	171	3
166	173	3
167	168	3
167	171	3
167	174	3
167	190	3
167	194	3
167	204	3
168	179	3
168	185	3
168	194	3
168	196	3
168	198	3
168	200	3
169	172	3
169	173	3
170	185	3
170	187	3
170	192	3
170	193	3
170	202	3
171	194	3
171	197	3
171	199	3
172	198	3
174	175	3
174	176	3
174	177	3
175	183	3
175	190	3
175	191	3
176	177	3
176	190	3
176	198	3
177	196	3
177	197	3
178	180	3
179	188	3
182	183	3
182	184	3
182	185	3
182	187	3
182	188	3
182	189	3
183	184	3
183	186	3
183	195	3
183	204	3
184	193	3
184	195	3
184	202	3
184	204	3
185	193	3
185	204	3
186	187	3
186	193	3
186	195	3
186	198	3
187	194	3
187	197	3
187	199	3
188	193	3
189	202	3
190	194	3
190	197	3
191	193	3
191	202	3
192	194	3
192	195	3
192	198	3
192	206	3
193	202	3
194	196	3
194	198	3
194	199	3
194	200	3
194	201	3
194	203	3
195	197	3
195	202	3
196	197	3
196	198	3
196	199	3
198	202	3
198	203	3
198	205	3
199	200	3
207	208	3
207	209	3
207	210	3
207	211	3
207	213	3
208	209	3
208	210	3
208	211	3
208	220	3
208	221	3
208	223	3
208	225	3
208	226	3
208	228	3
209	210	3
209	211	3
209	213	3
209	214	3
209	217	3
209	218	3
209	221	3
210	211	3
210	214	3
210	216	3
210	219	3
210	221	3
210	223	3
210	225	3
210	227	3
210	233	3
211	216	3
211	228	3
211	232	3
211	234	3
211	240	3
213	214	3
213	223	3
213	230	3
213	234	3
213	235	3
213	240	3
214	215	3
214	216	3
215	237	3
215	238	3
216	220	3
216	223	3
216	225	3
216	227	3
216	228	3
216	230	3
216	235	3
217	218	3
217	219	3
217	221	3
217	222	3
217	225	3
217	226	3
217	228	3
218	221	3
219	220	3
219	221	3
219	224	3
219	228	3
219	234	3
220	221	3
220	224	3
220	225	3
220	226	3
220	228	3
220	229	3
220	233	3
221	224	3
221	225	3
221	226	3
221	228	3
223	224	3
224	226	3
224	227	3
225	228	3
226	235	3
227	229	3
229	241	3
230	231	3
230	232	3
231	233	3
231	235	3
231	237	3
231	238	3
232	236	3
232	238	3
232	239	3
235	240	3
235	241	3
236	237	3
237	238	3
238	239	3
238	107	3
105	239	3
239	107	3
7	130	3
7	110	3
7	70	3
130	110	3
130	91	3
130	70	3
110	91	3
110	70	3
91	70	3
180	124	3
181	124	3
222	188	3
222	173	3
234	173	3
1	4	4
1	5	4
1	6	4
1	7	4
1	72	4
2	10	4
2	11	4
2	110	4
2	39	4
2	40	4
2	41	4
3	101	4
3	42	4
3	67	4
3	91	4
4	104	4
4	116	4
4	22	4
4	32	4
4	46	4
4	55	4
4	6	4
4	74	4
5	45	4
5	6	4
5	69	4
5	8	4
5	85	4
5	89	4
5	91	4
6	31	4
6	32	4
7	102	4
8	10	4
8	11	4
8	12	4
8	9	4
9	11	4
9	40	4
9	53	4
9	66	4
9	69	4
9	70	4
9	85	4
9	89	4
10	102	4
10	108	4
10	38	4
10	45	4
10	54	4
10	67	4
10	70	4
10	77	4
10	83	4
10	89	4
10	94	4
11	15	4
11	28	4
11	39	4
11	40	4
11	43	4
11	65	4
11	79	4
11	87	4
11	89	4
12	100	4
12	19	4
12	28	4
12	39	4
12	47	4
12	66	4
12	69	4
12	73	4
12	75	4
13	16	4
13	18	4
13	30	4
13	43	4
13	47	4
13	59	4
13	65	4
14	101	4
14	15	4
14	17	4
14	18	4
14	51	4
14	57	4
15	115	4
15	16	4
15	18	4
15	23	4
15	33	4
15	34	4
15	49	4
15	60	4
15	65	4
15	74	4
15	81	4
15	96	4
16	17	4
16	22	4
16	27	4
16	29	4
16	49	4
16	60	4
16	63	4
16	92	4
16	96	4
17	19	4
17	22	4
17	47	4
18	28	4
18	35	4
18	56	4
18	74	4
18	86	4
19	36	4
19	63	4
19	75	4
20	112	4
20	117	4
20	22	4
20	23	4
20	25	4
20	95	4
21	117	4
21	23	4
21	25	4
21	36	4
21	37	4
21	38	4
21	95	4
22	92	4
23	102	4
23	25	4
23	29	4
23	33	4
23	34	4
23	37	4
23	40	4
23	54	4
24	35	4
24	39	4
24	75	4
24	81	4
24	90	4
24	92	4
24	93	4
25	27	4
25	37	4
25	41	4
25	93	4
25	95	4
25	98	4
26	109	4
26	27	4
26	28	4
26	30	4
26	31	4
26	32	4
26	33	4
26	48	4
26	62	4
27	30	4
27	46	4
27	54	4
27	55	4
28	31	4
28	32	4
28	33	4
28	44	4
29	104	4
29	106	4
29	113	4
29	34	4
29	48	4
29	53	4
29	57	4
29	63	4
30	100	4
30	104	4
30	55	4
30	84	4
31	100	4
31	109	4
31	41	4
31	48	4
31	49	4
31	60	4
32	47	4
32	55	4
32	92	4
33	109	4
33	34	4
33	60	4
34	35	4
35	105	4
36	106	4
36	43	4
36	44	4
36	45	4
36	63	4
36	78	4
37	40	4
37	54	4
38	101	4
38	77	4
38	78	4
38	86	4
39	78	4
40	102	4
40	66	4
40	71	4
40	73	4
40	85	4
40	89	4
40	94	4
41	109	4
41	68	4
41	69	4
42	103	4
42	110	4
42	58	4
42	67	4
42	72	4
42	83	4
43	46	4
43	47	4
44	46	4
44	48	4
44	64	4
44	76	4
45	47	4
45	72	4
45	76	4
45	77	4
45	80	4
45	93	4
46	55	4
46	60	4
46	82	4
46	84	4
46	87	4
47	79	4
48	116	4
48	51	4
49	100	4
49	103	4
49	68	4
51	104	4
51	114	4
53	63	4
53	68	4
53	78	4
53	84	4
54	105	4
54	115	4
54	71	4
54	73	4
54	74	4
55	84	4
55	87	4
55	94	4
56	58	4
57	74	4
58	104	4
58	91	4
59	60	4
59	61	4
60	113	4
60	74	4
61	87	4
62	64	4
63	81	4
63	86	4
67	103	4
67	72	4
67	89	4
67	98	4
68	69	4
68	70	4
69	101	4
69	109	4
69	111	4
69	87	4
69	93	4
71	72	4
71	73	4
72	103	4
73	84	4
73	99	4
74	100	4
74	106	4
74	116	4
74	87	4
75	103	4
75	80	4
75	89	4
76	78	4
77	81	4
78	85	4
78	87	4
78	88	4
79	97	4
81	82	4
82	83	4
82	84	4
82	85	4
83	91	4
84	87	4
84	99	4
86	106	4
87	101	4
87	107	4
89	90	4
92	107	4
94	102	4
94	98	4
95	117	4
97	100	4
97	106	4
98	103	4
101	102	4
102	112	4
107	108	4
118	119	4
118	120	4
118	121	4
118	131	4
119	125	4
119	127	4
119	128	4
119	129	4
119	158	4
120	123	4
120	132	4
120	161	4
121	125	4
121	128	4
121	129	4
121	132	4
121	135	4
121	136	4
121	138	4
121	140	4
121	142	4
121	148	4
121	151	4
121	158	4
121	161	4
121	162	4
121	163	4
123	125	4
123	160	4
124	125	4
124	126	4
125	127	4
125	132	4
125	134	4
125	142	4
125	161	4
126	136	4
126	137	4
126	160	4
126	161	4
126	162	4
127	128	4
127	129	4
127	130	4
127	132	4
127	133	4
127	134	4
127	142	4
127	144	4
127	150	4
127	151	4
127	155	4
127	156	4
127	158	4
127	161	4
128	129	4
128	133	4
128	134	4
128	138	4
128	141	4
128	145	4
128	146	4
128	152	4
128	156	4
128	163	4
128	164	4
129	131	4
129	132	4
129	138	4
129	141	4
129	158	4
130	138	4
130	141	4
130	151	4
131	133	4
131	159	4
131	164	4
132	134	4
132	145	4
132	156	4
132	163	4
133	141	4
133	142	4
133	152	4
133	153	4
133	154	4
133	156	4
133	157	4
134	139	4
134	143	4
134	144	4
135	136	4
136	139	4
136	157	4
136	160	4
137	142	4
138	140	4
138	141	4
138	158	4
139	151	4
139	152	4
139	162	4
140	144	4
141	144	4
141	145	4
143	145	4
143	161	4
145	146	4
145	147	4
145	148	4
147	151	4
147	153	4
147	155	4
148	151	4
148	153	4
149	152	4
149	157	4
149	163	4
150	151	4
150	155	4
150	156	4
152	153	4
152	164	4
153	154	4
159	165	4
161	162	4
162	165	4
166	167	4
166	169	4
166	170	4
166	173	4
167	168	4
167	174	4
167	178	4
167	190	4
168	198	4
168	203	4
169	170	4
169	197	4
170	173	4
170	185	4
170	188	4
170	189	4
170	202	4
171	172	4
171	174	4
